Dates;RIB Software SE;Indus Holding AG;Bilfinger SE;DIC Asset AG;Leoni AG;DWS Group GmbH & Co KGaA;Encavis AG;Hypoport AG;ADO Properties SA;Pfeiffer Vacuum Technology AG;S&T AG;Rhön-Klinikum AG;Hamborner REIT AG;Bertrandt AG;Wacker Neuson SE;Isra Vision AG;HelloFresh SE;Ströer SE & Co. KGaA;Hornbach Holding AG & Co KGaA;Jungheinrich AG;PATRIZIA Immobilien AG;Koenig & Bauer AG;Jenoptik AG;Talanx AG;Klöckner & Co SE;Washtec AG;XING SE;Stabilus SA;Medigene AG;SAF-Holland SA;VTG AG;AIXTRON SE;Wüstenrot & Württembergische AG;Deutz AG;TLG Immobilien AG;SMA Solar Technology AG;Takkt AG;Shop Apotheke Europe NV;Drägerwerk AG & Co. KGaA;Rational AG;JOST Werke AG;Sixt SE;CompuGroup Medical SE;Deutsche Beteiligungs AG;DMG Mori AG;Befesa SA;Krones AG;Hamburger Hafen und Logistik AG;Vossloh AG;Borussia Dortmund GmbH & Co KGaA;Hapag-Lloyd AG;SGL Carbon SE;Heidelberger Druckmaschinen AG;Dialog Semiconductor PLC;Aumann AG;Knorr-Bremse AG;CTS Eventim AG & Co KGaA;Nordex SE;CANCOM SE;Südzucker AG;Dr. Hönle AG;Tele Columbus AG;Steinhoff International Holdings NV;GRENKE AG;ADLER Real Estate AG;CECONOMY AG;Cewe Stiftung & Co KGAA;zooplus AG;KWS Saat SE;Corestate Capital Holding SA
05.06.2012;4,688;20,39;59,38;5,561;30,925;#N/A N/A;2,965;10,57;#N/A N/A;79,58;2,115;20,923;6,686;54,65;10,28;3,34;#N/A N/A;8,14;52,06;7,367;2,497;13,07;5,03;#N/A N/A;7,58;9,2;44,41;#N/A N/A;4,544;4,236;11,825;11,275;13,76;3,938;#N/A N/A;25,15;9,51;#N/A N/A;77,65;178,4;#N/A N/A;13,38;11,355;14,32;11,759;#N/A N/A;37,83;20,15;64,758;2,115;#N/A N/A;26,033;1,031;14,28;#N/A N/A;#N/A N/A;12,368;3,113;5,693;23,8;9,059;#N/A N/A;#N/A N/A;13,723;0,848;7,184;29;32,655;181;#N/A N/A
06.06.2012;4,75;21,225;62,16;5,787;32,48;#N/A N/A;2,965;10,525;#N/A N/A;81,26;2,29;20,98;6,573;56,87;10,665;3,43;#N/A N/A;8;52,31;7,593;2,605;13,15;5,05;#N/A N/A;8,03;9,098;44,56;#N/A N/A;4,712;4,456;12,22;11,815;13,6;4,038;#N/A N/A;25,8;9,705;#N/A N/A;77,8;185,45;#N/A N/A;13,95;11;14,725;12,352;#N/A N/A;38,96;20,505;65,069;2,133;#N/A N/A;26,506;1,078;14,88;#N/A N/A;#N/A N/A;13,243;3,206;6,128;24,42;9;#N/A N/A;#N/A N/A;14,012;0,889;7,257;29,745;31,42;188,9;#N/A N/A
07.06.2012;4,705;21,19;62,1;5,881;33,245;#N/A N/A;2,95;10,5;#N/A N/A;84,61;2,24;20,97;6,621;56,84;10,55;3,44;#N/A N/A;8,04;54,18;7,733;2,652;13,15;5,085;#N/A N/A;8,168;9,08;45,13;#N/A N/A;4,712;4,63;12,46;11,74;13,6;4,221;#N/A N/A;26,86;9,81;#N/A N/A;81,67;189,45;#N/A N/A;13,96;11,27;14,855;12,688;#N/A N/A;40;20,535;66,562;2,134;#N/A N/A;26,315;1,078;15,475;#N/A N/A;#N/A N/A;13,62;3,191;6,113;24,235;9,309;#N/A N/A;#N/A N/A;14,188;0,899;7,213;29,14;30,5;188,5;#N/A N/A
08.06.2012;4,63;20,68;61,7;5,887;32,44;#N/A N/A;2,97;10,5;#N/A N/A;82;2,25;20,98;6,635;56,44;10,29;3,42;#N/A N/A;8,25;53,46;7,733;2,545;13,11;5,031;#N/A N/A;7,892;9,15;45,24;#N/A N/A;4,68;4,47;12,615;11,75;13,6;4,031;#N/A N/A;25,68;10,08;#N/A N/A;80;187;#N/A N/A;13,98;11,75;14,695;12,508;#N/A N/A;39,645;20,465;65,99;2,142;#N/A N/A;26,376;1,042;15,115;#N/A N/A;#N/A N/A;13,8;3,095;6,104;24,335;9,3;#N/A N/A;#N/A N/A;14,12;0,9;7,197;29,1;31,75;187,2;#N/A N/A
11.06.2012;4,65;20,99;61,84;5,806;32,24;#N/A N/A;3,014;10,65;#N/A N/A;81,73;2,225;20,946;6,693;57,57;10,725;3,469;#N/A N/A;8,384;52,97;8,04;2,67;13,09;5,149;#N/A N/A;7,711;9,15;45,64;#N/A N/A;4,44;4,37;12,055;11,795;13,78;3,948;#N/A N/A;24,24;10,25;#N/A N/A;80,59;187,35;#N/A N/A;13,75;11,46;14,66;12,669;#N/A N/A;38,565;20,55;65,331;2,215;#N/A N/A;26,189;1,049;15,155;#N/A N/A;#N/A N/A;14,085;3,061;6,21;24,425;9,219;#N/A N/A;#N/A N/A;14,547;0,899;7,144;29,57;31,5;196;#N/A N/A
12.06.2012;4,5;20,32;62,46;5,693;31,775;#N/A N/A;3,019;10,905;#N/A N/A;80,55;2,211;20,861;6,621;57;10,41;3,438;#N/A N/A;8,292;53,8;8;2,618;13;5,018;#N/A N/A;7,549;9;45,5;#N/A N/A;4,34;4,26;12,05;11,7;14,74;3,881;#N/A N/A;23,33;10,1;#N/A N/A;80,25;180,5;#N/A N/A;13,455;11,53;14,805;12,425;#N/A N/A;37,54;20,77;65,476;2,173;#N/A N/A;26,146;1,025;15,18;#N/A N/A;#N/A N/A;14,09;3,012;6,128;24,45;9,333;#N/A N/A;#N/A N/A;14,787;0,89;7,095;28,77;30,25;198;#N/A N/A
13.06.2012;4,35;20,36;60,7;5,679;30,45;#N/A N/A;3,019;10,885;#N/A N/A;79,85;2,259;20,761;6,602;54,65;10,565;3,378;#N/A N/A;8,319;53,41;7,8;2,54;13,02;5;#N/A N/A;7,454;9,17;44,46;#N/A N/A;4,32;4,172;11,805;11,58;14,5;4,35;#N/A N/A;23,4;10,44;#N/A N/A;80,83;179,25;#N/A N/A;13,47;11,045;14,805;11,958;#N/A N/A;37,81;20,35;64,7;2,151;#N/A N/A;26,806;1,027;15,12;#N/A N/A;#N/A N/A;14,15;2,959;5,899;24,645;9,01;#N/A N/A;#N/A N/A;14,667;0,891;7,046;29,46;29,64;196,75;#N/A N/A
14.06.2012;4,439;20,3;60,5;5,514;30,415;#N/A N/A;3,019;10,6;#N/A N/A;79,75;2,17;20,353;6,678;54,2;10,635;3,34;#N/A N/A;8,35;53,5;7,843;2,478;12,865;4,921;#N/A N/A;7,459;9,169;43,375;#N/A N/A;4,3;4,064;11,85;10,98;14,49;4,113;#N/A N/A;24,865;10,265;#N/A N/A;80,15;184;#N/A N/A;13,25;11;14,645;11,875;#N/A N/A;37,72;20,515;65,117;2,162;#N/A N/A;26,198;1,022;13,895;#N/A N/A;#N/A N/A;14,138;2,773;6,005;25,265;9,01;#N/A N/A;#N/A N/A;14,742;0,891;7,049;29,89;29,9;198;#N/A N/A
15.06.2012;4,498;20,65;62,4;5,514;30,705;#N/A N/A;3,019;10,19;#N/A N/A;81,38;2,17;20,173;6,919;55,08;10,55;3,26;#N/A N/A;8,7;54,01;7,89;2,369;12,96;5,01;#N/A N/A;7,84;9,17;44,99;#N/A N/A;4,356;4,19;11,76;11,32;14,1;4,153;#N/A N/A;26,135;9,75;#N/A N/A;79,39;182,5;#N/A N/A;13,585;10,9;15,5;12,128;#N/A N/A;38,485;19,945;65,767;2,202;#N/A N/A;26,068;1,074;14,12;#N/A N/A;#N/A N/A;13,35;2,65;6,311;25,155;9,01;#N/A N/A;#N/A N/A;15,1;0,9;7,228;30,2;29,85;202,6;#N/A N/A
18.06.2012;4,6;20,95;62,23;5,599;31,045;#N/A N/A;3,019;10,5;#N/A N/A;80,25;2,165;20,315;6,646;56,15;10,86;3,228;#N/A N/A;8,546;54,2;7,963;2,496;13,125;5,049;#N/A N/A;7,84;9,111;45,25;#N/A N/A;4,54;4,3;12,145;11,25;14,1;4,117;#N/A N/A;26,66;9,8;#N/A N/A;80,24;180;#N/A N/A;13,51;11,37;16,3;11,982;#N/A N/A;38,41;20,3;65,098;2,202;#N/A N/A;26,154;1,097;14,51;#N/A N/A;#N/A N/A;12,378;2,692;6,683;25,295;9,01;#N/A N/A;#N/A N/A;15,25;0,899;7,23;30,52;30;197,5;#N/A N/A
19.06.2012;4,538;21,37;63,08;5,844;31,46;#N/A N/A;3,019;10,2;#N/A N/A;83,34;2,205;20,315;6,644;57,7;10,7;3,277;#N/A N/A;8,752;55,5;7,997;2,544;12,92;5,146;#N/A N/A;8,144;9,2;45,61;#N/A N/A;4,368;4,579;11,995;11,51;14,29;4,173;#N/A N/A;28,035;10,15;#N/A N/A;80,59;180,7;#N/A N/A;13,76;11,5;16,5;12,279;#N/A N/A;39,74;20,365;65,612;2,212;#N/A N/A;26,389;1,081;14,65;#N/A N/A;#N/A N/A;12,48;2,731;7,025;25,245;9;#N/A N/A;#N/A N/A;15,58;0,864;7,416;30,665;30;201,6;#N/A N/A
20.06.2012;4,719;21,185;64,5;5,853;31,945;#N/A N/A;3,019;10,35;#N/A N/A;85,57;2,268;20,173;6,638;59,59;10,76;3,376;#N/A N/A;8,761;55;8,125;2,563;12,9;5,113;#N/A N/A;8,45;9,07;46;#N/A N/A;4,384;4,71;12,03;11,57;14,6;4,188;#N/A N/A;27,875;9,991;#N/A N/A;82,75;181,5;#N/A N/A;13,865;11,1;16,845;12,576;#N/A N/A;39,795;20,705;66,524;2,255;#N/A N/A;26,454;1,11;14,865;#N/A N/A;#N/A N/A;12,48;2,683;6,851;25,215;8,95;#N/A N/A;#N/A N/A;15,47;0,864;7,581;29,65;29,995;200,7;#N/A N/A
21.06.2012;4,581;21,3;64,69;5,886;31,785;#N/A N/A;3,069;10,11;#N/A N/A;85,66;2,325;20,173;6,654;59,81;10,7;3,372;#N/A N/A;8,91;55,1;7,818;2,615;12,85;5,09;#N/A N/A;8,327;9,17;46,64;#N/A N/A;4,5;4,543;11,9;11,545;14,115;4,159;#N/A N/A;28;9,88;#N/A N/A;81,88;181,25;#N/A N/A;13,44;11,2;16,65;12,372;#N/A N/A;39,415;20,46;65,156;2,24;#N/A N/A;26,537;1,092;14,885;#N/A N/A;#N/A N/A;12,288;2,694;6,851;25,375;8,99;#N/A N/A;#N/A N/A;15,463;0,885;7,438;29,34;29,5;201,05;#N/A N/A
22.06.2012;4,64;21,375;64,23;5,83;30,65;#N/A N/A;3,064;9,999;#N/A N/A;84,56;2,301;20,163;6,716;57,75;10,695;3,372;#N/A N/A;8,856;55,29;7,712;2,534;12,99;5,02;#N/A N/A;8,11;9,1;46,08;#N/A N/A;4,4;4,37;11,9;11,215;14,1;4,073;#N/A N/A;27,4;9,925;#N/A N/A;79,95;176,25;#N/A N/A;13,35;11,31;17,13;11,978;#N/A N/A;39,07;20,13;64,749;2,273;#N/A N/A;26,506;1,087;14,465;#N/A N/A;#N/A N/A;12,33;2,699;6,75;25,8;8,9;#N/A N/A;#N/A N/A;15,05;0,885;7,47;28,81;29,095;196,85;#N/A N/A
25.06.2012;4,6;21,15;63,09;5,872;29,595;#N/A N/A;3,064;9,701;#N/A N/A;81,85;2,27;20,206;6,678;56,17;10,3;3,337;#N/A N/A;8,041;55;7,795;2,562;12,99;4,996;#N/A N/A;7,744;9,05;46;#N/A N/A;4,34;4,206;12,025;10,875;14,1;3,945;#N/A N/A;26,56;9,807;#N/A N/A;78,18;175,05;#N/A N/A;12,9;10,7;16,78;11,389;#N/A N/A;38,085;19,62;63,817;2,238;#N/A N/A;26,068;1,11;14,05;#N/A N/A;#N/A N/A;11,968;2,716;6,786;26,25;8,85;#N/A N/A;#N/A N/A;14,672;0,9;7,308;28,57;27,3;195;#N/A N/A
26.06.2012;4,598;20,99;62,18;5,844;29,215;#N/A N/A;3,031;10,06;#N/A N/A;81,64;2,24;20,049;6,612;55,35;10,265;3,29;#N/A N/A;7,82;55,51;7,833;2,568;12,795;4,921;#N/A N/A;7,588;9,05;45;#N/A N/A;4,276;4,154;11,9;10,575;13,76;3,86;#N/A N/A;25,6;9,829;#N/A N/A;77,02;174,9;#N/A N/A;12,675;10,6;16,13;11,379;#N/A N/A;37,56;19,625;63,662;2,258;#N/A N/A;25,955;1,092;13,765;#N/A N/A;#N/A N/A;11,838;2,69;6,622;26,5;8,9;#N/A N/A;#N/A N/A;14,75;0,9;7,213;27,5;27,8;197,05;#N/A N/A
27.06.2012;4,71;20,985;62,5;5,844;29,165;#N/A N/A;3,049;10,145;#N/A N/A;81,47;2,141;17,581;6,666;56,08;10,25;3,308;#N/A N/A;7,586;54,8;7,833;2,54;12,81;4,947;#N/A N/A;7,525;9,18;45,32;#N/A N/A;4,284;4,23;11,9;10,855;14,4;3,819;#N/A N/A;25,4;9,91;#N/A N/A;78;175,5;#N/A N/A;12,795;10,555;16,41;11,535;#N/A N/A;38,195;19,475;62,935;2,294;#N/A N/A;26,115;1,117;14,015;#N/A N/A;#N/A N/A;11,725;2,72;6,629;27,365;8,9;#N/A N/A;#N/A N/A;14,445;0,891;7,354;28,01;25,49;203,75;#N/A N/A
28.06.2012;4,65;21,07;61,96;5,844;28,85;#N/A N/A;2,999;10,15;#N/A N/A;81,17;2,164;16,584;6,73;57,06;10,04;3,286;#N/A N/A;7,47;54,8;7,535;2,463;12,67;4,93;#N/A N/A;7,536;9,101;46;#N/A N/A;4,32;4,05;12,05;10,675;14,3;3,859;#N/A N/A;26,45;9,774;#N/A N/A;77,09;175;#N/A N/A;12,55;10,65;14,915;11,335;#N/A N/A;37,495;19,285;62,052;2,313;#N/A N/A;26,285;1,082;13,715;#N/A N/A;#N/A N/A;11,503;2,803;6,605;27,3;8,84;#N/A N/A;#N/A N/A;14,435;0,9;7,219;28;24,995;201,7;#N/A N/A
29.06.2012;4,65;21,675;64,2;6,409;30,025;#N/A N/A;3,049;10,15;#N/A N/A;80,36;2,208;17,923;6,612;59,02;10,435;3,319;#N/A N/A;7,76;57,2;7,65;2,484;12,43;5;#N/A N/A;8,062;9;46;#N/A N/A;4,3;4,429;12,13;11,26;14,4;4,006;#N/A N/A;26,99;9,83;#N/A N/A;77,8;187,9;#N/A N/A;13,2;10,65;15,565;12,075;#N/A N/A;39,77;20,13;64,409;2,394;#N/A N/A;26,815;1,1;14,265;#N/A N/A;#N/A N/A;11,875;2,967;6,719;27,94;8,9;#N/A N/A;#N/A N/A;14,517;0,945;7,313;28,875;25,8;205;#N/A N/A
02.07.2012;4,655;22,05;64,47;6,362;31,04;#N/A N/A;3,039;10,12;#N/A N/A;80,4;2,34;16,328;6,65;59,88;10,7;3,418;#N/A N/A;8,09;56,2;7,767;2,623;12,6;4,98;#N/A N/A;8,097;9,09;47;#N/A N/A;4,448;4,61;12,375;11,365;14,4;4,022;#N/A N/A;27,015;9,89;#N/A N/A;79,95;189,3;#N/A N/A;13,065;10,71;16,05;12,445;#N/A N/A;39,855;20,355;65,67;2,42;#N/A N/A;27,11;1,101;15,015;#N/A N/A;#N/A N/A;12;2,949;6,74;28,065;9;#N/A N/A;#N/A N/A;14,75;1,025;7,362;29,495;26,19;208;#N/A N/A
03.07.2012;4,71;21,93;65,61;6,23;32,6;#N/A N/A;3,038;10,1;#N/A N/A;81,5;2,33;16,437;6,492;59,89;11;3,428;#N/A N/A;8,184;55,77;7,905;2,597;12,78;5,083;#N/A N/A;8,4;9,09;47,5;#N/A N/A;4,324;4,783;12,975;11,505;14,4;4,181;#N/A N/A;27,36;9,9;#N/A N/A;80;191,3;#N/A N/A;13,485;10,92;15,775;13,34;#N/A N/A;40,4;20,67;66,039;2,407;#N/A N/A;27,384;1,114;15,775;#N/A N/A;#N/A N/A;12,445;3,133;6,912;27,945;9,15;#N/A N/A;#N/A N/A;14,997;1,005;7,494;29,5;26,56;207,45;#N/A N/A
04.07.2012;4,8;21,135;65,37;6,122;32,865;#N/A N/A;2,999;10,35;#N/A N/A;81,49;2,29;16,252;6,494;60;11,69;3,4;#N/A N/A;8,03;56,6;7,753;2,647;12,965;5,138;#N/A N/A;8,405;9,12;47,055;#N/A N/A;4,4;4,81;12,85;11,75;14,4;4,213;#N/A N/A;27,9;9,84;#N/A N/A;80,59;191,85;#N/A N/A;13,745;10,92;16,38;13,579;#N/A N/A;41,99;20,65;66,223;2,4;#N/A N/A;27,497;1,108;16,07;#N/A N/A;#N/A N/A;12,485;3,12;6,866;27,905;9,4;#N/A N/A;#N/A N/A;15,667;1,027;7,241;29,59;27,9;205,55;#N/A N/A
05.07.2012;4,807;20,55;64,81;6,098;32,63;#N/A N/A;2,999;10;#N/A N/A;81,77;2,259;15,877;6,59;59,5;11,52;3,42;#N/A N/A;8,3;57;7,533;2,721;13,095;5,096;#N/A N/A;7,99;9,2;46,62;#N/A N/A;4,476;4,61;13,18;11,68;14,35;4,19;#N/A N/A;27,185;9,919;#N/A N/A;79,4;189,9;#N/A N/A;13,5;11,01;15,845;13,481;#N/A N/A;41,975;20,39;65,01;2,361;#N/A N/A;27,34;1,109;15,645;#N/A N/A;#N/A N/A;12,5;3,124;6,977;27,835;9,4;#N/A N/A;#N/A N/A;16,167;1,018;7,2;29,9;29,3;207;#N/A N/A
06.07.2012;4,9;20,02;63,74;5,943;31,18;#N/A N/A;2,919;9,58;#N/A N/A;81,75;2,23;15,853;6,59;58,85;11,44;3,341;#N/A N/A;8,4;55,55;7,377;2,638;13,25;5,08;#N/A N/A;7,56;9,03;46,45;#N/A N/A;5,524;4,35;12,885;11,4;14,15;3,973;#N/A N/A;25,88;9,978;#N/A N/A;77,96;186,2;#N/A N/A;13,425;11,2;15,89;12,98;#N/A N/A;41,205;19,985;64,002;2,359;#N/A N/A;26,923;1,082;15,2;#N/A N/A;#N/A N/A;12,463;3,134;6,885;27,76;9,439;#N/A N/A;#N/A N/A;16,057;1;6,93;29,5;27,68;206,95;#N/A N/A
09.07.2012;4,84;20,15;63,68;5,822;30,745;#N/A N/A;2,94;9,58;#N/A N/A;80,02;2,281;16,233;6,395;57,53;11,205;3,3;#N/A N/A;8,184;55,5;7,27;2,585;13,3;5,117;#N/A N/A;7,493;9,098;46,03;#N/A N/A;5,2;4,27;12,85;11,255;14,4;3,76;#N/A N/A;24,78;10;#N/A N/A;77,48;186;#N/A N/A;13,225;11,11;15,6;12,484;#N/A N/A;42,11;19,585;64,642;2,354;#N/A N/A;26,719;1,036;15,135;#N/A N/A;#N/A N/A;12,24;3,106;6,851;27,6;9,27;#N/A N/A;#N/A N/A;16,267;0,909;6,494;29,35;27,265;205,5;#N/A N/A
10.07.2012;4,889;20,545;64,9;5,844;31,64;#N/A N/A;2,94;9,498;#N/A N/A;81,76;2,3;16,081;6,395;58,74;11,35;3,321;#N/A N/A;8,253;55,45;7,4;2,614;13,21;5,19;#N/A N/A;7,691;9,096;46,4;#N/A N/A;5;4,372;12,405;11,25;13,91;3,74;#N/A N/A;25,125;9,88;#N/A N/A;78;185,1;#N/A N/A;13,695;11,445;16,02;12,664;#N/A N/A;42,8;19,76;65,369;2,395;#N/A N/A;26,81;1,033;15,67;#N/A N/A;#N/A N/A;12,425;3,162;6,9;28,095;9,05;#N/A N/A;#N/A N/A;16,25;0,909;6,523;28,72;28,75;205,5;#N/A N/A
11.07.2012;4,75;20,35;64,28;5,985;31,145;#N/A N/A;2,94;9,38;#N/A N/A;75,38;2,349;15,996;6,377;57,92;11,25;3,36;#N/A N/A;8,251;55,06;7,333;2,614;13,32;5,227;#N/A N/A;7,699;9,225;46,5;#N/A N/A;4,62;4,3;12,09;10,98;13,91;3,54;#N/A N/A;24,37;9,9;#N/A N/A;77,2;185,5;#N/A N/A;13,945;11,3;16,375;11,963;#N/A N/A;42,42;19,575;65,428;2,346;#N/A N/A;27,032;1,034;15,5;#N/A N/A;#N/A N/A;12,13;3,1;6,832;27,745;9,04;#N/A N/A;#N/A N/A;16,073;0,955;6,427;28,795;29,5;204,45;#N/A N/A
12.07.2012;4,849;20,34;64,23;5,938;29,795;#N/A N/A;2,94;9,49;#N/A N/A;72;2,35;15,469;6,377;57,25;11,22;3,407;#N/A N/A;8,195;56,26;7,007;2,591;13,225;5,216;#N/A N/A;7,51;9,1;46,1;#N/A N/A;4,668;4,22;11,89;10,44;13,95;3,41;#N/A N/A;22,79;9,9;#N/A N/A;78,1;183,95;#N/A N/A;13,8;11,53;16,535;11,652;#N/A N/A;41,5;19,36;64,991;2,341;#N/A N/A;27,023;1,011;15,26;#N/A N/A;#N/A N/A;12,165;3;6,755;28,64;9,21;#N/A N/A;#N/A N/A;16,025;0,909;6,437;28,01;30,725;205,5;#N/A N/A
13.07.2012;4,845;20,265;65,46;6,047;30,515;#N/A N/A;2,94;9,488;#N/A N/A;74,04;2,33;15,284;6,3;58,25;11,205;3,416;#N/A N/A;8,5;55,5;7,277;2,619;13,21;5,192;#N/A N/A;7,589;9,1;44,755;#N/A N/A;4,696;4,37;11,97;10,57;13,95;3,469;#N/A N/A;22,08;9,965;#N/A N/A;79,78;189,3;#N/A N/A;13,915;11,55;16,53;12,026;#N/A N/A;42,78;19,595;66,427;2,381;#N/A N/A;28,401;1,019;15,57;#N/A N/A;#N/A N/A;12,5;3,006;6,755;28,67;9,2;#N/A N/A;#N/A N/A;16,177;0,955;6,489;29,29;31,7;206;#N/A N/A
16.07.2012;4,76;20,7;65,55;6,126;29,665;#N/A N/A;2,94;9,468;#N/A N/A;74,46;2,362;15,569;6,397;58,5;11,41;3,42;#N/A N/A;8,569;56;7,432;2,696;13,33;5,25;#N/A N/A;7,507;9,1;44,02;#N/A N/A;4,756;4,42;11,905;10,595;13,96;3,458;#N/A N/A;21,495;9,901;#N/A N/A;78,37;188;#N/A N/A;14,3;11,625;16,71;12,236;#N/A N/A;42,255;19,8;67,144;2,38;#N/A N/A;29,521;1,021;15,405;#N/A N/A;#N/A N/A;12,518;2,978;7,04;28,37;9,35;#N/A N/A;#N/A N/A;16,2;0,909;6,64;29,4;30,8;205,7;#N/A N/A
17.07.2012;4,9;20,575;65,03;6,417;29,615;#N/A N/A;2,92;9,437;#N/A N/A;73,96;2,4;15,948;6,414;58,7;12,12;3,718;#N/A N/A;8,84;56;7,538;2,656;12,785;5,29;#N/A N/A;7,361;9,125;44,32;#N/A N/A;4,98;4,67;11,98;10,475;14,15;3,424;#N/A N/A;21,385;9,9;#N/A N/A;78,78;187,15;#N/A N/A;14,51;11,52;16,785;11,9;#N/A N/A;41,475;19,945;68,958;2,341;#N/A N/A;29,591;1,058;15,19;#N/A N/A;#N/A N/A;12,475;3,092;7,083;28,62;9,669;#N/A N/A;#N/A N/A;16,207;0,933;6,648;29,55;31,045;208,6;#N/A N/A
18.07.2012;4,81;20,505;65,99;6,409;30,12;#N/A N/A;2,97;9,48;#N/A N/A;76,2;2,44;16,323;6,368;58,5;12;3,684;#N/A N/A;8,65;56,79;7,593;2,721;12,925;5,514;#N/A N/A;7,179;9,125;43,7;#N/A N/A;4,956;4,73;12,225;10,61;14,4;3,371;#N/A N/A;21,525;9,926;#N/A N/A;79,91;186,75;#N/A N/A;14,455;11,5;16,8;11,768;#N/A N/A;42,08;20,09;69,919;2,35;#N/A N/A;29,821;1,045;15,605;#N/A N/A;#N/A N/A;12,458;3,084;7,088;28,6;9,4;#N/A N/A;#N/A N/A;16,218;0,959;6,691;30,35;29,01;208,5;#N/A N/A
19.07.2012;4,81;20,65;67,27;6,362;31,535;#N/A N/A;2,97;9,469;#N/A N/A;77,4;2,45;16,47;6,426;58,93;12,15;3,828;#N/A N/A;8,785;56,21;7,548;2,924;12,775;5,47;#N/A N/A;7,27;9,157;43,95;#N/A N/A;5,04;4,723;12,14;11,24;14,78;3,47;#N/A N/A;22;9,94;#N/A N/A;78,65;184,85;#N/A N/A;14,8;11,3;16,565;12,177;#N/A N/A;42,355;20,025;70,957;2,38;#N/A N/A;30,49;1,034;15,605;#N/A N/A;#N/A N/A;12,473;3,198;7,3;28,395;9,688;#N/A N/A;#N/A N/A;16,112;1,045;6,836;29,285;30;214,5;#N/A N/A
20.07.2012;4,885;20,56;66,67;6,351;30,49;#N/A N/A;2,998;9,45;#N/A N/A;77,24;2,45;16,898;6,444;58,09;11,635;3,84;#N/A N/A;8,4;55,65;7,447;2,862;12,87;5,417;#N/A N/A;7,017;9,01;43,9;#N/A N/A;4,98;4,54;11,9;10,745;14,8;3,429;#N/A N/A;24,7;9,88;#N/A N/A;78,72;186,85;#N/A N/A;14,535;11,25;16,32;12,051;#N/A N/A;41,2;19,63;70,404;2,4;#N/A N/A;30,369;1,045;15,955;#N/A N/A;#N/A N/A;12,433;3,2;7,114;27,75;9,689;#N/A N/A;#N/A N/A;16,143;1,036;6,702;29,59;29,55;213;#N/A N/A
23.07.2012;4,8;20,345;64,33;5,932;29,46;#N/A N/A;2,997;9,1;#N/A N/A;77;2,23;16,613;6,306;57,69;11,11;3,718;#N/A N/A;7,927;55,7;7,023;2,993;12,5;5,104;#N/A N/A;6,785;8,98;41,53;#N/A N/A;4,648;4,31;11,55;10,185;14,14;3,193;#N/A N/A;25,575;9,667;#N/A N/A;76,74;182,85;#N/A N/A;13,8;11,15;15,635;11,194;#N/A N/A;39,03;18,69;69,22;2,361;#N/A N/A;29,187;1,032;15,46;#N/A N/A;#N/A N/A;11,75;3,164;6,818;27,015;9,55;#N/A N/A;#N/A N/A;16;1,073;6,516;29,57;28,55;214,5;#N/A N/A
24.07.2012;4,87;20;64,51;6,155;29,01;#N/A N/A;2,999;9,195;#N/A N/A;76,66;2,277;16,613;6,338;58,12;11,375;3,703;#N/A N/A;7,99;55,2;6,995;2,993;12,485;5,2;#N/A N/A;6,725;9;42,38;#N/A N/A;4,64;4,357;11,19;9,907;13,9;3,094;#N/A N/A;26,075;9,63;#N/A N/A;76,5;183;#N/A N/A;14,255;11,6;15,865;11,048;#N/A N/A;37,86;18,88;69,143;2,342;#N/A N/A;29,135;1,008;14,46;#N/A N/A;#N/A N/A;11,95;3,184;6,83;27,165;9,4;#N/A N/A;#N/A N/A;16;1,073;6,431;29,32;29,235;209,05;#N/A N/A
25.07.2012;4,87;19,3;64,53;6,202;29,065;#N/A N/A;2,998;9,2;#N/A N/A;77,87;2,258;16,784;6,385;57,83;11,6;3,676;#N/A N/A;7,931;56,3;7,073;2,931;12,4;5,249;#N/A N/A;6,689;9,01;42,525;#N/A N/A;4,792;4,331;11,15;10,3;13,9;3,059;#N/A N/A;24,9;9,6;#N/A N/A;76,81;181,15;#N/A N/A;14,08;11,425;15,67;11,121;#N/A N/A;37,435;17,34;69,075;2,362;#N/A N/A;28,97;0,972;14,785;#N/A N/A;#N/A N/A;11,835;3,14;6,603;27,31;9,4;#N/A N/A;#N/A N/A;16,033;1,082;6,373;29,68;28,3;208,75;#N/A N/A
26.07.2012;4,675;19,16;65,52;6,367;28,63;#N/A N/A;2,998;9,199;#N/A N/A;78,65;2,227;16,95;6,445;57,91;11,6;3,637;#N/A N/A;8,145;56,3;7,257;2,974;12,41;5,5;#N/A N/A;6,814;8,951;41,64;#N/A N/A;5,036;4,299;11,25;10,9;14;3,163;#N/A N/A;25,46;9,502;#N/A N/A;77,98;186,35;#N/A N/A;14,265;11,25;16,135;11,627;#N/A N/A;38,5;18,125;70,763;2,368;#N/A N/A;29,474;0,97;14,65;#N/A N/A;#N/A N/A;11,86;3,084;6,95;27,835;9,887;#N/A N/A;#N/A N/A;16,04;1,073;6,555;29,69;26,79;212;#N/A N/A
