Code,III(VA)~U$,AZN(VA)~U$,HSBA(VA)~U$,GSK(VA)~U$,BP.(VA)~U$,BATS(VA)~U$,DGE(VA)~U$,ULVR(VA)~U$,RIO(VA)~U$,RDSB(VA)~U$,RB.(VA)~U$,VOD(VA)~U$,REL(VA)~U$,BHP(VA)~U$,NG.(VA)~U$,TSCO(VA)~U$,LSE(VA)~U$,PRU(VA)~U$,BARC(VA)~U$,LLOY(VA)~U$,AAL(VA)~U$,BA.(VA)~U$,CPG(VA)~U$,EXPN(VA)~U$,SMT(VA)~U$,ABF(VA)~U$,BT.A(VA)~U$,CRH(VA)~U$,GLEN(VA)~U$,IMB(VA)~U$,RBS(VA)~U$,STAN(VA)~U$,MRW(VA)~U$,SN.(VA)~U$,SSE(VA)~U$,AV.(VA)~U$,FERG(VA)~U$,LGEN(VA)~U$,OCDO(VA)~U$,ANTO(VA)~U$,CRDA(VA)~U$,EZJ(VA)~U$,HLMA(VA)~U$,IHG(VA)~U$,INF(VA)~U$,NXT(VA)~U$,RR.(VA)~U$,SGE(VA)~U$,SGRO(VA)~U$,WPP(VA)~U$,BNZL(VA)~U$,BRBY(VA)~U$,IAG(VA)~U$,JD.(VA)~U$,PSN(VA)~U$,ADM(VA)~U$,AHT(VA)~U$,AVV(VA)~U$,BDEV(VA)~U$,BLND(VA)~U$,CCL(VA)~U$,CNA(VA)~U$,CCH(VA)~U$,FLTR(VA)~U$,FRES(VA)~U$,HL.(VA)~U$,HIK(VA)~U$,ITRK(VA)~U$,ITV(VA)~U$,LAND(VA)~U$,MRO(VA)~U$,MNDI(VA)~U$,PSON(VA)~U$,RTO(VA)~U$,RMV(VA)~U$,SDR(VA)~U$,SPX(VA)~U$,UU.(VA)~U$,AUTO(VA)~U$,BKG(VA)~U$,DCC(VA)~U$,JMAT(VA)~U$,MNG(VA)~U$,MGGT(VA)~U$,NMC(VA)~U$,PNN(VA)~U$,POLY(VA)~U$,SBRY(VA)~U$,SVT(VA)~U$,SMDS(VA)~U$,SMIN(VA)~U$,STJ(VA)~U$,TW.(VA)~U$,WTB(VA)~U$,EVR(VA)~U$,ICP(VA)~U$,PHNX(VA)~U$,RSA(VA)~U$,SLA(VA)~U$,RDSA(VA)~U$,,SKG(VA)~U$
9/7/2015,5799.8,66483.9,110343.6,94664.1,108436.1,66177.5,49566.6,43401.9,136553.5,81572.2,41226.4,66991.6,24377.3,114591.3,46563.7,67753.3,17990.9,53394.3,69758.3,68438.1,71119.5,38692.4,23662.1,23782,3296.5,38899.5,102445.4,21998.4,204667.6,56216.5,26447.6,66981,11305.3,20566.1,34979.1,33511.4,14160.8,44073.7,4298.4,49283.8,8104.5,32221.5,2364.2,13338.8,4105.1,37524.8,28558,6641.4,8303.1,49933.8,8317.3,23117.5,35934.9,624.1,20256.6,12297.7,33748.4,2133.4,11487.2,30713.7,11343.7,27529.7,4352.5,763,6689.7,5187.1,7498.4,8910.4,18932.6,13174,8343,22231.6,43898.2,3177.5,4058.9,10933.3,3419.9,23670.3,2743.9,14436.7,4966.9,8299.1,NA,9572.8,310.5,6884.1,312.9,12640.8,12723.6,8445.9,6004.8,18671.7,16146.8,20135,2129,4561.6,4322.3,33706.7,16173.9,82975.8,,4170.4
9/8/2015,18944.3,118086.5,203016.4,107919.3,240378.4,103833.7,69350.5,68520.7,142531.9,204207.9,58873,109947.4,28346.8,132577.5,100036,65592.6,23609.5,91308.4,118555.3,145357,86507.5,29094.1,54790.7,33259.6,3480.9,35620.7,127090.7,56569.2,195541.5,90075,38032,65263.9,23124.9,31146.7,50425.4,49290.3,22796,47061.6,11074.4,31064,11375.9,40634.9,2914.6,26874,3750.6,82832.1,65711.5,12853,8829,65814.2,12268,35494.2,53596,2425.4,37458.5,18419,35919.2,2267.5,28565.1,32504.9,32323.3,44450.6,6366.5,475.7,10108.8,14316.3,10698.6,13053.7,29788.9,25447.6,7582.7,30504.3,41616.8,4080.4,8131.8,13129.6,2901.5,30419.2,27217.7,24378.2,11165.2,25179.4,NA,11172.2,442.3,10858.2,1009.1,23109.7,16446.3,13358.1,9158.1,21407.2,24419.5,125047.5,2978.6,3721.7,4596.2,20934.1,17800.7,191766.4,,4333.5
9/9/2015,12986.4,154709.9,218676.2,269853.9,156344.3,118590,88777.6,89714.5,205664.3,235562.2,68245.4,130665.4,43629.4,230240.3,86154.3,46405.3,19472,175494.8,139149.9,178645.4,135290.2,39989.7,42877,31125.2,6368.8,33266.3,68374.8,40694.6,233755.6,106913.8,50922.8,150384.8,26996.6,34913.1,54228.9,59064.5,49517.3,69896.2,6238.4,40190,14902.3,64713.7,5698.6,20671.2,7550.2,77340.1,40927.5,15503.1,7120.1,81483,12203.6,32265.2,94263.1,762.5,31259.4,22827.3,40114.9,4356.2,44384.4,38972.5,32958.3,36511.8,9946.9,587.9,11517.2,38579.4,10874.4,14353.1,34487.9,26092.3,9665.5,37714.3,44124.2,3576,7812,21281.9,5317.6,21245.4,11359.5,22951,6184.8,34124,NA,19137.6,310.4,9615.5,1626,20083.2,26521.8,8373.1,10776.8,17536.2,37177.4,54003.5,4177.1,4778,5308.1,30996.1,23000.2,138065.3,,5336.1
9/10/2015,10875.3,152818.5,215707,159788.5,232028.2,154463.2,92407.7,104852.2,220198.9,140754.9,76583.6,152303,45065.3,174197.3,99418.1,71585.2,22174.1,120830.6,128110.4,183333.8,96496.1,42959.1,47979.5,48788.8,3599.6,40448.8,64707.5,32710.5,177543.6,110246.1,42950.3,93022.1,56526.6,36304,46687.6,55382.8,39680.5,64179,6004.7,28776,10361.7,55726.9,4511.1,27346.6,4533.6,84516.4,41383.1,15357.6,9073.7,83571,12678.9,26953,70270.4,785.3,29645.7,22790.6,63427.7,2112.8,57970.8,40367.4,29044.5,55063.7,6813.5,1341,8771.1,23233.2,12558.5,17341.7,35160.4,24767.3,9820.5,35855.4,51087.6,3247.1,9183.9,19430,5755.8,19175.8,4902.2,28590,6277.7,17797.5,NA,13030.3,314.4,9085.1,3782.2,29238.6,16686.8,9274.2,12947.9,23038.1,46626.8,34837,4490.2,3184.5,6986.7,24593.2,24005.4,178641.9,,6085.4
9/11/2015,8113.6,114092.9,134207.3,112704.8,142260,151594.4,78439.5,66188.6,220111,129199.5,59650.9,188559.1,32859.8,156009.8,64205.6,45505,21653.2,84697.5,75613.2,123691.7,78021.3,80258.8,51448,27391.2,3715.4,38930.4,100667,46008.8,98840.8,88176.4,30918.3,62992.8,23911,40689,37231.4,53144.8,38186.5,52104.9,6364.1,21788.8,7981.4,30536.6,3424.6,20017.9,5037.7,57776.2,37126.5,13089.9,7251.6,54452.3,17838.3,23960.1,55368.5,2909.6,28785.3,13408.6,34413.6,1609.8,28416.5,22338.3,25346.4,40371.6,10906.4,211,13213.5,12608.2,16270.3,8807.2,23125.1,24365,9152.9,22539.4,42692.1,3756.2,8732.9,12523.3,4130.7,16124.2,5702.9,18125.5,7028.8,14900.9,NA,11415.6,484.4,10823.7,2213.1,21638,16262.1,9537.6,14034.6,17337.7,31882.8,26172.8,2375.8,3061.1,5560.4,24826,15699,134346,,9493
9/14/2015,8572.4,130068.6,160031,118133.6,136555.3,96312.1,88441.1,74271.8,256977.6,102367.1,57801.3,122613.5,53301.7,191435,91405.3,57837.6,23004.7,67759.7,102639.9,145624.7,76541.7,52611.5,47751,36995,3704.7,32077.1,75925.5,42103,109947.9,79355.5,46421.4,64190.6,32410.9,28845.2,44301.9,53304.9,24196.3,34653.2,7331.7,24020.7,6498,32489.6,5150.4,20148.2,6713.8,48648.6,44426.1,13215.2,6592.9,64416.2,17476.5,26161.3,58434.3,4505.1,24033.9,13444,20579,3071.4,47859,47665,34686.5,40366.3,8441.9,476,12397.6,20729,16863.1,12756.5,24437.4,45424.7,10470.2,26065.5,36373.9,3084.9,7978.4,10013.2,3741.8,15895.9,6560.1,25003.6,4208.6,15604.5,NA,10111.8,493.4,7459.3,3140.8,23593.6,18171.9,6095.7,10789.3,20766,30821.8,57456.6,2517.1,2671.4,6819,26827.3,18140,123297.1,,9449.8
9/15/2015,14753.1,148010,160324.2,115912.9,205506.8,169436.4,117554.8,91581.8,190652.1,107432.7,77004.2,275496.8,52577.3,152677.8,81886.5,74249.9,23042.2,109492.1,110389.7,112770.3,71825.3,47272.4,60431.2,47960.2,3462.3,27964,83266.9,29648.5,166244,93485.6,27214.5,74987.6,32361.4,29753.7,63138,73026.4,29553,77313.4,15015.7,24528.6,9374.5,22828.7,4964.2,23102.1,5218.5,60038.7,51914.1,10691,4241.2,64575.1,14931.4,33519.7,59436.2,1667.2,22420.9,13927.5,31832.8,2416.8,24876.5,32865.1,33486.5,50776.7,8377.9,929.3,13106.3,19019.5,13190.2,10551.4,30992.3,30871.4,24221.9,30865.5,30873.4,3446.1,6143.8,11072.2,4706.5,28685.7,4191.9,20889.3,5851.5,20975,NA,10729.4,387,8266.1,2491.8,28148,23303.2,9779.1,11689.8,18671.6,44561.2,30120.7,2914.7,3212.3,5238.8,19524.7,46670.5,129688.3,,11121.5
9/16/2015,8063.7,158812.4,179292.2,194829.9,179670.5,184475.1,196387.7,139974.7,231739.5,140857,105440.3,195012.4,45033.7,237263.5,98237,62330.2,45578.5,118949.6,128114.3,143447.7,86993.8,52554.1,42134.3,32678.3,2651.7,36074.8,127213.3,45005.1,339453,123976.5,47111.2,81814.5,18419.5,32180,51357.6,70564.4,26666.6,71974.9,6908.1,31265,8449.3,25043.6,4581.9,31758.8,6531.9,58212.6,66349.7,16756.1,5976.5,45665.6,11666.9,93153.1,63179.7,26664.6,24437,10370.1,29777.1,4499.5,47198.6,36824.4,40626.7,55500.1,13950,845.1,13578.6,33238.1,14863.4,10373.9,29586.5,34141.5,12804.8,60849.5,34637.7,5305.1,8399.7,11908.5,4436.6,25074.6,6334.9,20996.9,9338.9,18411.3,NA,13353,402.3,8869.3,5587.3,19144.3,21792.4,18680.6,15732,14915.9,35714.6,38982.2,3351.6,3041.7,9183.4,44142.5,19016.3,157139.2,,10816
9/17/2015,11883.6,120258.3,260635.8,128875.2,260618.8,227000,119144.3,100802.1,196721.1,125261,132393.1,323890.9,35196,190872,92735.5,47598.5,55528,150484.6,151547.4,220257.1,74549.2,51972.8,57899.8,68184.9,3173.2,34205.6,93930.8,39045.6,162162.6,220586.5,115339.7,96976.5,18545.9,26476.4,67231.6,72553.9,31156,56093.1,25878.1,24991.7,9514.9,19968.5,3916.2,46173.4,4044.7,46067.2,60982.7,15657.6,8040.5,107155.5,11611.3,53523.2,98229,6990.4,27325.7,12304.2,19432,3166.4,23380.1,44265.7,30441.6,43276.2,9729.3,700.1,10696.4,19691.3,13056.7,20654.9,27135.5,37315,15885.6,39470.8,31853.3,4482.2,6357,11843.9,8635.4,27198.4,6251.1,20230.1,6856.4,15158.6,NA,11471,269.3,8932,4014.1,32310.2,23176.7,10378.7,25227.2,16574.5,25391.7,34728.1,3317.3,3441.4,14690.2,27792.4,27272.3,163906,,13067.4
9/18/2015,26105.7,320971,344917.3,285432.2,395516.4,305402,179389.2,183930.1,300580.2,246663.5,149335.1,311866.9,69809.5,342650.3,162411.5,64706,50755.6,154857.6,281272.3,555431.2,182070.9,103806.5,118231.3,72914.8,6827.3,42232,157751,53633.4,338818.1,289130.8,101096.7,195957,33981.7,73203.1,86576.9,157901.1,54083.4,82056.8,9324.2,29542.1,16115,35671.9,8149.7,40187.9,11968.9,64945.9,95619.6,15443.6,35878.7,152875.1,18385.2,39889.1,90547,7663.4,34997,20142.3,42617.8,11532.4,45571,84044,42924.1,71365.5,10938.7,1149.1,24423.8,23219.5,20354.7,26009.5,51264.2,74669.9,14008.6,49775.6,61725.9,7447.2,59463.8,18893.6,9924.9,37812.3,86880.2,184161.3,15797.6,34712.8,NA,30200.9,685.6,13270.8,15366,36845.2,33490.2,12522.8,18371.2,33165.9,48705.9,52475.4,4795.6,7047.3,25244.1,68107.9,39879.7,258439.4,,10860.2
9/21/2015,14101.6,159932.4,190922.1,123336.7,146784,137739.3,117885.3,74654.4,123380.2,116878.2,87395.7,117229.6,34283.1,120172.5,71690.3,31964.9,29473.5,84643.4,101579,147359.2,64944.8,32151.6,43021.6,34144.4,2748.7,23318.8,122548.7,47356.9,208145.3,88322.2,39445.3,134897,19221.3,45289.3,48914.8,55122.4,50410.2,55948.6,6136.2,19078.5,16948.2,23841.2,5125.9,35464.7,5272.9,34498.3,79352,13019.1,4798.8,51828.3,7699.3,45438.7,54387.6,3001.3,45654.5,12492.1,29767.2,15735.2,33245.4,37942.2,31932.7,47520.8,8244.2,449.7,8999.7,37734.3,15113.2,16817.2,44083.7,31846.3,7217.5,21263.9,25376.7,2875.8,11610.7,9423.7,7830.7,30707.9,4591.2,25134.4,6222.1,35287.8,NA,12834.5,990.6,11554.4,3002.8,22726.1,15669.5,6412.8,16540,22295,43907.9,32389.5,1960.8,3274.9,4416.6,196509.2,22784.6,145618.9,,12161.7
9/22/2015,15679.7,194661.8,307773.6,239118,221585.3,184657.7,120144.3,85183.9,197611.2,149321.9,87054.5,170059.3,49559.9,182138.5,140042.8,88130.7,39266.1,126173.9,158682.2,165901.4,136259.8,48286.1,66066,40057.9,5696.6,30099,91315.4,44967.6,297759.8,141498.3,62351.2,124032,25448.6,91790.2,52638.4,68447.9,50682,63791.7,9772.2,41807.4,17613.8,29082.4,8211.1,31536.5,7103.7,48060.7,89927,12155.7,4942.2,91267.4,17050.2,39980.7,77189.1,1729.7,43141.3,22082.8,31140.5,1991.7,35549.3,45880,68108.6,49575,8084.8,585.2,16157.3,41774,12575.7,13616,45980,49080.9,17969.9,37662.9,30811.4,3649.3,14965.7,18009.5,8121.3,27039.3,11768.4,29133,7867.4,76263.7,NA,16014.9,626,14128.9,2787.5,38333.3,20237.6,9125.9,27501.1,17544.5,51323.7,39759.1,3045.3,10280.9,5189.9,91385.7,25863.3,178057.7,,7901
9/23/2015,12978.5,122572.2,203899,161351,147817.9,124390.4,159498.3,65112.8,147320.2,128802.6,91196.3,154608.8,39535.1,146428.3,74921.3,48330.7,27442.9,97847.2,94601.2,142313.4,73041.8,39449.5,41814.9,37321.5,3549.7,32117.1,84236.8,37741.9,219884.9,158755.7,35469.4,84808,14622.1,43425.7,43098.3,56083.8,47916.5,72479.1,5255.2,25764.4,11833.7,28061.3,5552.5,24247,7483.9,33835.9,67157.2,11182.5,9080.9,58508,12263.1,28003.3,103897.8,3624,23745,9818.9,22529,1582.9,28260.8,42198.3,44431.9,31847.1,16242.5,817.6,9027.2,10632.6,12006.8,15486.4,32931.7,35502.6,9582.1,29851.1,20922.1,3006.7,5928.2,12372.1,6664.9,23546.6,6946.3,21603.7,11108.3,123696.3,NA,15033.6,427,8351.2,1848.1,23458,16993.6,8819.4,30615,16061.3,35465.7,28430.2,2955.5,3021.2,6138.3,58717.4,24032.4,144065.9,,9598.2
9/24/2015,13804.2,171966.9,265908.3,141803.5,160907.8,199852.5,185621.2,114322.1,176033.8,120959.8,120513.4,187738.4,81651.2,164878.8,103921.1,70785.3,28224.4,104968,90215.7,214806.9,90427.2,69829.6,52898.6,34370.7,2972,35025,96823.1,42353.5,200363.5,272300.7,46795,91344.2,27618.4,35340.3,46242.6,57672.2,59859.3,60577.8,5602.4,25835.2,12397.3,47470.6,5241.6,23215.7,7353.2,65837.9,208415.9,15352.5,10112,94108.9,16101.7,46463.5,87591.8,3358.1,24480.1,10850.9,46366.2,1195.6,47185.9,47848,37703,37656.5,6330.9,4666.3,15463.3,16599.2,10890.5,10616.4,24752,42797,11734.4,44969.8,34121.9,3393.8,7926.3,17414.2,13300,24095.6,8182.2,26006.9,10948,51256,NA,12300.5,343,9144.6,1438.9,29926.6,35348.7,10001.4,43309.8,20510.2,51393.6,93320,3659.1,3752.8,6694.9,27576.6,23151.4,123779.7,,12408.5
9/25/2015,15069.7,133604.1,169045.2,138074.2,162599.8,162506.8,96846.1,121865,160339.7,118512.1,123500.2,170471,64308,159408.3,125511.1,66709.8,23656,66531.7,121427.3,239290.4,90663.5,48311.1,46581.6,33328,4360.9,29135.3,84358.6,40855.6,224871.9,205014.2,46810.5,73808.1,22508,44626.4,47610.7,50421.6,49040.4,39010.2,5009.4,33009.4,13240.1,30741,5947.3,17304.4,10190.7,66519.3,95411.7,14123.4,11331.2,61924.3,13696.1,30706.3,78213.2,13643.3,19467.5,11905.6,30426.7,1229.6,31836.4,38459.6,27588.5,39740.7,9542.2,456.9,13680,11368.2,8973.8,11769.4,30253.3,38215.5,13067.8,25071.1,27545.4,4796.9,9796.7,9517.2,10088.9,28009.3,9498.9,20627.9,11277,49335.9,NA,11791.3,273.9,12436.5,824.1,28246.7,23133.1,9241.5,21596.6,18418.3,65439.7,26996.2,5252.7,2357.3,7536.5,42471.8,18850.9,106923.2,,7474.3
9/28/2015,9985.7,181043.9,138515.7,159309.9,116233.7,122640.7,97689.6,93279.4,221277.6,84233.4,65410.9,346032.2,76452.1,248403.1,130693.8,43886.7,23118,64651,132979.2,175179.9,132248.3,77701.4,32221.4,36779.8,4220,34608.4,86814.1,45201.9,349395.3,128906,54883,74136.6,21163.4,36455.7,28940.2,54584.1,53122.5,40559.3,6934.4,36340.6,9614.4,38353,3709.2,23004,7521.5,43753.3,72920.6,10930.9,6280.9,79339.3,15837.8,22339,68712,3161.9,32515.5,9809.5,20352.8,1943.6,33036.9,32200.1,41857,26744.8,5486.6,233.1,9796.1,9534.2,11840.5,18149.7,58902.6,28336.5,15876.8,23571.3,30795.1,3369.4,6295.9,11001.5,6446.5,22523.8,5384.2,28041.6,7486.5,48455.9,NA,9153.3,395,9145.9,1458.6,20115.9,15406,6020.8,17994.2,11910.2,32500.4,21271.5,7537.3,3770.9,4417.9,30964,14944.2,97430.6,,6865.7
9/29/2015,16643,140701.5,173151,158060.9,155063.9,134980,107025.7,96282,198540.1,214665.8,77968.2,263671,69530.9,209966.2,133997.6,79929.3,17819.7,66583,152455.8,161734.2,150630.4,44780.9,45888.9,28031.5,3875.6,23532,91121.2,97099.4,290296.3,184516,73898,84753.8,25033.1,40882.9,49374.1,88309.9,187383.9,76248,5526.3,32013.4,15539.7,27324.8,4123.5,26323.9,7891,39868.2,84792.2,20199.5,7059.7,81143.2,14873.5,34522.9,77163.9,3959.3,40124.4,15174.4,34844.1,9201.7,51405.5,44934,29552.4,46174.4,6882.4,529.6,12360.2,10052.2,32053.8,12820.1,52910.8,32373.4,15678.6,35428.6,20924.6,3550,13731,18014,6648.7,25291.2,3476.6,36785.7,9024.2,27569.4,NA,21508.3,379.5,15235.4,62057.6,33294.1,17990.7,7196.9,18813.9,15219.2,67087.9,26489.4,4381.2,8082.9,6814,31987.4,17019.1,140026.8,,10883.5
9/30/2015,13447.9,162611.4,239055,162795.4,182436.6,225279.3,144932.9,135469.6,206201.9,216773.9,112707.4,225678.4,92274.7,165792.3,142219.7,103608.6,22954.9,108152.8,150882,201416,116696.6,52654.2,52100.4,36802.6,1529,44691.9,146964.9,81340.1,243329.7,181996.3,44218.9,68500.2,44224.1,47397.3,93254.8,114329,132572.6,78573.2,10431.7,31897.7,17208.4,25801.2,9009.1,42058.8,9847.4,57562.2,73247.3,20406.4,9708.7,95863.2,20615.8,31758.9,66186.3,7852.1,41419.5,21974.6,26877,6375.7,36042.2,51697.3,42206.6,55559.6,12152.1,257.1,14736,11255.5,25422.2,17115.3,56791,48021,15636.3,31835.6,44166.6,3901.7,15993.6,15676.6,11063.2,36783,9557.6,28211.5,9021,35839.4,NA,14342.2,621.7,17169.1,1514.7,121816.1,28408.3,12068.2,22070.6,19371.2,54006.4,40387.4,3198,3392.1,4093.2,47467.9,26053.5,186720.6,,10942.7
10/1/2015,9844.4,113240.5,151533.5,166937.6,242378.5,159965.1,120222.7,117535.2,174158.5,155855.9,104610.2,219267.7,77046.1,185202.2,142193.5,69271.4,45837.6,79050,129318.9,161444.4,94654.6,59910.1,87655,38919,2463.7,33626.4,119128.8,77834.3,203542.7,156454.4,52257.9,68596.1,24422.2,37437.5,81156.5,76947.2,94606.3,60621.6,5986.6,24252,12775.3,40283.5,6603,40730.2,6783.5,60155.3,77182.7,23057.2,7376.2,62722.9,14568.4,35961.1,70675.3,2830.8,23128.1,9214.8,28670.9,2285.9,48270.6,46095,38709.5,69135.1,10105.5,493.7,13002.8,13703.9,16657.9,17836.4,52854,25022.9,14115.6,28405.5,63252.1,4024,7678.6,20690.8,5836.1,25442.7,9288,33796.6,8892.6,39190.5,NA,12807.3,546.8,15409.9,60104.9,54925.7,18121.2,15341.9,27423.7,22430.5,32348.1,29776.2,2706.1,3265.9,5200.9,32900.2,18424.6,119831.1,,15962.1
10/2/2015,12240.8,107787.2,181355.7,152285.6,229110,113639.2,130770.7,103879.6,141598.7,136205.6,109749.5,229278.9,59712.3,122502.3,130076.4,47379.6,28419.9,96634.1,124592.7,249033.7,108781.6,45498.3,59178.4,94045.6,2136.1,23477.2,103887.2,50258.7,151093.6,173709.3,50975.8,77956.7,23767.1,62538.9,43349.7,106784.3,105534.3,83361.3,15129,18117.4,13833.7,26114.5,7036.8,35379.5,7135.6,49455.9,64382.7,14825.8,6944.3,65679.3,16786.7,28210.5,93604,6158.8,27559.7,10677.2,36642.6,1340,44645.4,51559.3,42095.6,50075.1,6847.1,523.9,19816.3,17887.9,15820.2,21716.2,39806.6,42113.9,13419.9,32896,37084.5,1844,9317.5,16509.8,5841.3,28753,8218.4,22301.2,8453.6,26354,NA,19508.2,293,9231.2,60846.6,30110.7,20466,33071.8,20352.1,23349.5,41043.2,35164.4,1902,7583.3,3385.1,24359.6,18628.8,144620.5,,22586.1
10/5/2015,13439,141006.1,167319.8,119916,246306.7,114466.6,109095.9,103460.5,178244.5,200981.8,94930.6,171134.2,52996.5,170502.3,142055.9,74274.4,42121.9,138622.4,117733.9,178610.4,123303.2,49762.1,36065.7,43121.4,3243.4,38314.7,91242.3,42965.5,331603.9,160317.1,43000.7,117859,22703.6,28138.7,58807.9,71946.4,69145.2,61286.8,8497.7,24583.2,8005.7,31074.3,5448.7,15758.4,5918.5,43664.1,72336.1,19738.4,6224.1,78503.4,18408.5,22592,76588,4169.1,26470.3,9686.5,44298.4,1599.3,36992,37965.5,31967.4,60122.7,6133,11796.8,12648.3,16909,11301.2,13472.9,41679.5,43405.8,20503.3,24841.6,49429.6,3740.1,7495.6,15906.1,4929.2,43467,4636.3,20628.5,8516,33889,NA,12196.9,1168.6,9432.5,60783.8,50124.9,23010.6,12365.8,29627.2,24178.3,32943.1,28266.2,7785.6,3040.4,3838.3,34812.5,16249.1,170986.8,,6839.3
10/6/2015,11239.3,123268.9,142111.8,106625.2,223375.2,122301.3,89107.9,66334.5,149067.7,188600.1,68554,127084.7,47901.1,197264.5,111416.7,82751.8,26890.7,87124.3,88745.8,172641.4,112736.3,29209.3,47904.7,31849.7,5757.4,22411.8,73035.8,31266.2,198152.4,148762.9,41320,68305.5,29229.2,29272.8,40134.3,62672.7,57180.6,48986,19935.7,21254.1,5903.4,42071.8,6263.7,31346.2,8140.1,41743.2,63121.1,16858.3,6870.8,87980.1,14113.2,30358.6,96561.7,12556.7,28629.7,15303.2,41686.6,1841.2,32081.7,47449.7,23786.8,52952,6676.9,388.9,16720.6,16986.4,19000.2,12188.2,24077.6,33584.1,11982.1,28714.1,60385.2,3928,6742.6,18435.9,4555.6,24739.8,6213.9,26183.8,4034.7,32178.6,NA,9983,384.9,5765.9,61638.4,33589.8,28276.7,7738.9,20423.3,15058.4,36353.3,31710.6,3115.7,2536.3,3068.8,23682,16843.7,190117.4,,14912
10/7/2015,11110.4,255429.9,256928.4,210619.5,399626.9,149684,117121.7,102505.4,516131.3,330001.6,121481.6,249495,73072.3,402118,142844.2,121626.7,36925.4,123328.5,136504.6,168594.6,190546.5,36504.5,58546.9,57144.9,5563.4,33916.8,92192.7,65372.6,290276,186182.8,40153.6,114661,26790.7,54606.5,51995.6,91118.6,56324.4,59907.4,8325.6,58881.3,14719.2,96056.7,3979.3,35426.5,9205.6,46130,70844.7,14098.6,10901.6,70303.6,17709.9,30609.9,134586.9,2404.5,36427,20065,44781.7,16106.9,37786.9,51862,70951.7,82189.5,8317.9,849.3,23112.9,17640.9,30935.4,12568,32690.2,37361.6,25813,33577.7,41831.3,5177.4,10264.7,18124.2,4035.6,34410.9,8066.9,27568.3,10373.5,26737,NA,12896.5,10228.7,10089,67996.3,37534.5,31909.3,10916.7,29910.7,15053.7,63922.1,39313.8,6218.9,5204.7,10728.4,22148.3,25112.1,290696.9,,15093.7
10/8/2015,8246.6,137802.8,152054.1,118938.6,196422.5,117666.6,141393.1,81900.1,233319.5,156641.9,112284.5,166368.6,69633,184547.7,126826,149164,31270.5,75607.8,96510.3,136147.9,118485.9,41392.7,56759.1,27132.6,4551,28726.5,93106.5,37667.5,208651.2,111488,34765.9,84753.2,19149.9,47451.7,51406.6,68103.3,58010.6,34382.7,6206.7,35973.9,11412.3,36327.8,4995.7,20413,15925.1,33986.8,51286.5,11748.2,8750.4,56356.6,17636.1,56649.3,72455.5,1201.9,21936.5,16718.5,37625.7,1812,24487.7,31988.2,28442.2,71104.3,8704.4,575.8,19288.9,13286.4,13048.1,12160.4,40285.7,45122.5,22211.4,61611.5,31968.7,4518.8,9588.2,8998.5,4376.2,21643.2,5763.6,14990.2,6700.4,22602.5,NA,8059,668.6,7453.1,67451,30832.5,21079.5,16289.8,28350.5,11693.6,37882.6,30038.2,5934.2,2983.5,3622.3,22600.5,18340.6,178842.4,,4973.6
10/9/2015,8969.5,115779.2,152542,158637.8,208620.3,119431.2,72592.8,104333.9,305322.2,272760.1,97268.2,158355.5,58264.4,236272.3,166884.7,97486.4,36431.8,129653.9,94455.7,132801.1,168976.7,35726.9,46138.4,24162.4,5222.6,41889,83507.5,39464.1,248088.3,112227.5,31247.3,102654.7,21622.9,28429.1,59913.8,64195.6,53205.2,55567.3,5490.7,40443.7,13430.3,34026,3983,32739.1,7763.5,43760.8,61779.8,12044,7836.1,65845.7,14394.4,38628.8,76402,2181.8,38001.8,37677,55568.2,6581.3,32745.8,29175.2,46951.6,98096.8,9478.2,431.9,35649.8,13031.5,15279,12396.3,38228.1,37250.7,12904.1,35768.3,34374.8,2619.9,9824.9,9351.7,11417,47361.7,10812.1,20195.3,7125.8,22133.9,NA,10094.6,664.7,9425.2,67515.1,36519.3,22752.6,11761.9,46414.2,23520.4,46729.8,28496.4,5647.6,2214.4,4931.7,20510.8,15322.6,239998.4,,6195
10/12/2015,8922.2,73532.1,107245.9,107953.5,151436.3,106298.1,70733.2,68742.4,190550.5,98194.3,78650.6,88840.1,44196.7,183772.1,143803.4,62939.3,15925.4,53506.6,57900.9,125231.1,91773.6,38458.1,45926.2,22798.5,3213.4,23051.2,77821,34071.9,132803.4,89359.4,35185.5,64573.9,13912.2,29286.3,37813,47591.3,53675.9,30735.3,5133.6,23893.4,7509.2,22835,5828.8,23139.7,7203.7,33677.2,73932.1,10368.4,4481.5,85253.1,13267.9,45458,57950.6,9900.5,31160.1,60726.6,27310,2465,29899.3,24689.2,30751.2,47685,7568.1,4246.6,16162.9,10630.7,15477.3,11765.2,25387.9,17898.9,9991.4,25879.4,35874.5,2289.7,21803.9,7867.6,7599.2,26138.9,8977.5,26973.4,7866.6,13610,NA,10235,568.9,5799.6,2452,26084.1,13753.8,9948.9,33350.3,17362.1,27099,44805.7,3420.7,7539.9,3699,25415.9,12079.6,93239.5,,9753.6
