Code,@AAPL(VA),@MSFT(VA),@AMZN(VA),@FB(VA),@GOOGL(VA),@INTC(VA),@PEP(VA),@CSCO(VA),@NFLX(VA),@CMCSA(VA),@NVDA(VA),@ADBE(VA),@COST(VA),@AMGN(VA),@PYPL(VA),@TMUS(VA),@GILD(VA),@TSLA(VA),@CHTR(VA),@AVGO(VA),@TXN(VA),@SBUX(VA),@MDLZ(VA),@QCOM(VA),@INTU(VA),@VRTX(VA),@FISV(VA),@ADP(VA),@ISRG(VA),@AMD(VA),@BIIB(VA),@BKNG(VA),@JD(VA),@MU(VA),@REGN(VA),@ATVI(VA),@CSX(VA),@WBA(VA),@AMAT(VA),@ILMN(VA),@KHC(VA),@NTES(VA),@ADI(VA),@BIDU(VA),@EA(VA),@EXC(VA),@ADSK(VA),@LRCX(VA),@XEL(VA),@EBAY(VA),@MAR(VA),@MNST(VA),@ROST(VA),@CTSH(VA),@MELI(VA),@LULU(VA),@NXPI(VA),@ORLY(VA),@PCAR(VA),@VRSN(VA),@VRSK(VA),@WLTW(VA),@ALXN(VA),@ANSS(VA),@CDNS(VA),@CTXS(VA),@DLTR(VA),@FAST(VA),@KLAC(VA),@PAYX(VA),@SNPS(VA),@XLNX(VA),@CERN(VA),@CTAS(VA),@CSGP(VA),@IDXX(VA),@MCHP(VA),@SGEN(VA),@SIRI(VA),@WDAY(VA),@ALGN(VA),@BMRN(VA),@CHKP(VA),@INCY(VA),@SWKS(VA),@SPLK(VA),@AAL(VA),@CDW(VA),@CPRT(VA),@EXPE(VA),@MXIM(VA),@TTWO(VA),@TCOM(VA),@UAL(VA),@NTAP(VA),@ULTA(VA),@WDC(VA),@FOXA(VA),@LBTYA(VA),@GOOG(VA),@ASML(VA),@FOX(VA),@LBTYK(VA)
9/7/2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9/8/2015,6124828,1418575,1958886,2418542,1252199,816790.3,334950.5,547433.6,4177872,625249.8,134485.6,211582.8,230349.3,689859.7,265015.5,166721.6,1038872,775115,216173.3,452359,386082.5,442499.3,425996.8,602946.2,207125.4,176362.3,117759.1,137186.4,129469.3,11210.4,564180.1,841344.1,761793,466671.5,660403.7,232449.9,231228.5,355190.4,234889.3,229078.6,325702.3,117595.9,234557.9,729526.6,217680.8,115967.8,184005.2,132578.1,104860.4,388093,164805.5,229811.9,140580.8,240821.6,33814.9,205318.8,402986.4,191594,148492.2,56023,40100.5,37609.8,272887.1,32766.1,49351,153129.2,258748.4,106238.8,86265.7,84397.3,53256.1,151418.2,155125.1,54644.7,26260.1,37742.5,248513.8,29219.9,87424.4,106034.7,26241.1,123367.9,72785.9,86905.4,312725.8,76955.9,443912.4,52601,16299.3,112378.4,91020.1,38235,166468.9,408581.9,109144.6,187299.1,192646.8,NA,53298,1396317,93021.7,NA,98262.8
9/9/2015,9525320,1456630,2286988,2970086,1331893,909507.2,410024.3,658647.6,3551897,799751.3,162277.1,195488.9,195851.1,456388.2,376209.1,97767.8,829713.4,851247.9,182918.4,404152.7,398281.1,464218.4,360038.5,689844.2,262115.4,145016.4,86432.6,235298.9,147706.8,23869.4,501486.1,640832.3,502219.2,566717.3,302797.5,194569.9,293814.6,334245.1,240834.2,186722.4,213236.3,131024.5,160650.8,433927.8,161384.4,135480.8,441318.1,136617.9,147938.4,273239.5,127619.9,161890.3,178138.7,169747.1,37461.7,291452.7,445104.6,203435.4,119610.9,56577.7,49788.5,50457.9,197513.9,27414.7,41797.1,223095.4,344941.1,77001.3,83522.4,104667.1,45662,148719.9,107690.3,59878.5,19552.4,35858.6,258515.1,25730.4,88126.3,77970.5,18394.7,89060.9,70297,164206.1,329379.1,95644.4,515319.1,49235.3,8638.4,171407.7,74472.9,23572.9,129565,522284.1,78478.1,234680.3,161105.1,NA,55041.6,1053130,95216.2,NA,125231.1
9/10/2015,7046857,1357383,1343265,2405654,902691.6,738477.1,357742.4,693618.3,2078065,676463.1,201160.8,278129.8,189139.3,531149.6,404838.1,125214.6,1108457,673208.5,351497.6,462284.3,405316.9,493499.3,524430.8,773169.5,361921.4,129338.6,80272.3,172747.2,94644.9,7930.4,682090.1,522608.9,315802.9,357117.4,277688,160620.8,219633.9,356657.8,240311.6,229523.5,261605.1,209737.2,188406.6,546011.3,143330.1,194606.6,284635.1,128787.8,162974.9,336785.3,115489.4,104919.8,142157.8,177465.5,44851.2,1762539,353543.1,158148.8,128783.6,40085.7,34682.3,37001.4,373025.4,32218.7,54121.3,91127.2,388436.6,76264.9,141319.8,110599.6,39272.6,93028.7,162891.7,53158.2,22876.4,40327.3,148089.1,38974.5,81048.1,94597.6,20419.9,129337.7,76483.8,222199.7,346530.4,62551.2,378765.8,40304.2,11570.5,144645.9,87327.4,20535.1,121755.1,371641.9,75737.1,225324.8,183252.3,NA,63364,1178213,77929.1,NA,145425
9/11/2015,5644262,1176199,1699644,1941940,1139574,638664.1,371307.3,559170.3,1709033,637867.6,170321.9,229713.5,204241,369039.1,303862.2,108203.7,1019259,581841.9,260834.4,515026.1,310967.9,468535.4,365731.7,590223.3,231507.6,139883.3,102756.8,117681.4,104391.2,61010.1,602656,516114.8,264755.9,373213.7,275265.6,129534.6,350229.6,294932.3,162498.8,377902.8,157239.4,70492.3,98869.8,706613.6,115309.8,118978.6,89197.8,108650.6,92033.8,163322.9,113214.9,100079.6,85650.6,148092.6,52940.8,696625.4,275665.3,205536.8,98252.8,32810.2,34599.6,137359.1,189463.9,19170.5,51903.5,134481.4,243855.3,55087.9,82617.1,71305.5,36136.8,85355.2,97583.9,26061.7,18494.5,23413.1,130878.5,266681.8,93571.4,75773.6,35001.7,108133,77922,268408.6,190898.3,87693.9,361387,43127.3,6329.4,115257.4,98732.4,18630.8,129661.3,228791.5,60524.4,104062.4,171105.1,NA,89523.1,856205.3,52035.9,NA,130425.5
9/14/2015,6756333,1017552,1635480,1855584,976766.9,705719.3,399706.4,480176.3,1484643,595927.7,109163.5,200086.3,158335.1,437443.3,265584.8,65164.2,819167.1,730297.6,172079.6,457469.9,227135.2,307952.1,292136.3,527451.2,134670.8,186919.7,92747.8,109836.4,91450.3,30769.8,570918.4,528299.3,197977,252813.9,182837.8,139605.1,206697.9,272548.9,158395.3,266739.4,217316.7,64297.1,179058.9,535809.5,115156.8,161764,99611.6,131365.6,94164.8,237314.8,124474.6,142944.5,134283.5,149037.1,24536.6,273494.8,255265.1,154480.5,76398.1,65022.5,34782,64739,328171.5,13806.7,45701.1,142507.1,183847.5,48356.2,107371.9,71159,33339.4,147365.2,90387,36794.4,20054.5,38381.6,118054.7,107396.9,85046.9,68133.8,31322.8,71954.7,51189,160331.6,273786.8,54877.5,310655.2,42534.2,12806.6,112064.3,60208.1,23121.7,107164.3,265751,65706.3,107591.1,144972.1,NA,113920.3,1060312,53591.5,NA,147937.8
9/15/2015,5021007,1267708,1500217,1749655,1180533,887128.1,342218.7,530856,2187411,489192.1,188119.1,273426.4,191818.3,388523.3,397229.1,187451.6,880787.6,740698,235405.9,412705.3,343632.9,383111.6,838372.9,508700.4,159710.7,150652.3,112903.1,134412.5,98016.4,12054.4,657239.8,945634.1,231453.4,353905.3,250668.9,239828.8,189888,245859.6,207955.2,176989.9,254820.1,76007.4,171950.5,627214,119696.9,157447.5,117518.1,108119.9,151165.7,317762.2,228227.7,105513.5,104679.8,295199.9,63485.7,299814.3,254874.4,172767.9,121392.8,53864.1,58807.5,69255.2,192654.9,18649,32097.6,197357.2,215507.5,69423.4,95680,90504.6,36806.5,95533.7,108500.3,42105.2,14166.4,28287.9,133154.4,99241.4,59998.3,93555.8,27228.3,85331.8,68293.3,161250.8,298701.9,77074.8,297925.8,40379.1,18216.3,172469.8,64256.9,17898.3,86264.9,303942.4,121008.1,125654.3,183521.1,NA,105330.9,1322134,75307.3,NA,150011.8
9/16/2015,4315474,1032379,1180534,1520152,873157.9,770352.5,385581.4,553055.8,2874493,702352.6,100098.9,201167.2,196980.9,602152.9,242300.4,112891.8,897316.8,1145117,284937.9,358872.1,223758.1,375529.7,438097.7,446619.2,143295.3,158362.5,86954.6,138319,65535.6,9240,631163.2,631946.7,435727.4,369171.4,241838.4,247857.7,232199.3,230503.9,193948.9,178338.6,174582.9,106636.8,121448.1,719088.8,152823.8,242341.2,117966.6,84712.3,87499.9,345381.3,137426.1,155304.6,103632.8,177401.9,44751.6,273032.4,199064.6,180934.8,68316.4,40770.4,34285.9,26899.8,201556.2,19682.5,34213.1,122087.3,184683.8,87996.8,56354.3,75318.2,34856.5,73790.9,113066.8,62064.9,24654.6,26843.6,131124.6,49653.9,77598.4,83140.3,25284.3,117921.3,58706.7,110873.1,232505.9,60361.3,330286.3,33889.1,12962.2,632361.3,59299.9,24092.1,351940.8,296413.4,66627.3,82367.1,169566.4,NA,55250.1,817168.8,65698.3,NA,65393.2
9/17/2015,7388977,1456169,2242517,2619824,1603709,888315.3,495678,661196.4,2706461,1014673,157707.1,394483.3,220954.9,540113.6,262636.6,175943,1096507,943451.1,448884.1,262258.8,275662.4,432776.2,590592,536338.9,592077.5,158453.4,88735.7,160726.3,109990.1,11068.2,842203.8,637203,320831.3,376956.6,449003.9,310276.4,218596.8,329342.1,251832.1,255949.5,240815.6,83263.8,147062.9,768570.3,160769.7,216997.5,133153.8,127171,112530.5,394197.3,160022.9,124939.3,140381.5,178518,74495.9,172163.9,256211.3,215428.2,128454.7,38655.7,41237.4,26421,364955.8,27614.5,36859.8,179029.1,182542.7,87607.4,119588.4,148043.9,32470.8,79370.7,162487.5,64753,23098.3,41746.3,138662.6,55404.8,84536.9,99708.6,44190.3,98619.8,59405.6,180636.4,217047.9,81405.1,564366.9,32558.4,14252.1,510330.6,46554.8,38527.1,182810.3,1000887,89182,174333.2,151849.6,NA,94212.6,1459758,58390.5,NA,131141.3
9/18/2015,8420733,2749891,3327411,5870642,2406811,1766991,895950.6,1022104,2227965,4442955,189595.4,1344427,403583.8,982264.8,544687.5,227286.1,1436699,978793.8,459006.8,562628.4,825795.8,925541,644760.2,1446281,479959.2,558381.8,167334.5,306455.9,216816.4,22112,1461700,1575895,340701.8,573942.6,655295.4,345816.9,430759.6,941132.4,384033.1,279189.7,546299.7,63473.2,223032.6,472667.3,246142.6,285046.3,180530.5,141074.1,127391.8,610090.9,558265.6,555447.3,202528.4,273547.4,124308.3,206668.3,297490.5,632108.9,163768.1,154997.4,77376.6,48643,664854.5,45694.7,58156.2,381546.6,427680,242690.4,152835,225889.6,62064,150261.6,184450.5,209218.5,49994.6,82567.6,108080,53672.4,154795.4,125649.2,39631.6,207041.5,94764.3,177495.8,295410.5,120034,542009.2,62022.6,49002.6,317317.6,127723.4,61149.9,152723.8,431810.5,247013,266289.7,504399.4,NA,89688.1,3248808,130513,NA,185510.8
9/21/2015,5757771,1155355,1792225,2749520,1299350,711599,342598.9,560803.3,1815293,758627.3,165026.5,408406.3,143801.9,698135.1,434740,179288.1,1609472,1618483,246181.9,210758.7,290092.9,357105.5,271459.8,504907.4,288883.6,311146.9,79588.8,133582.8,185192.6,9951.4,1254964,759651.8,177032.6,299739,475689.9,264382.6,221431.6,346763.7,231470.7,256237.1,245474.9,62020.8,161825.8,411437.7,146950.9,232883.4,151047.8,247274.6,136784.7,242759.4,139154.8,127715.4,122128.1,187295.2,56980.3,295544.9,200557.8,168139.8,81175,46888.3,36065.6,23176.3,358551.1,20204.8,50399.3,80549,264412.9,74956.2,97252.8,92054.2,26184.9,135024.4,106180.2,62419.3,34045.6,39839.2,53151.4,68750.7,81221.7,103497.1,24142.4,258611.1,82839.4,224645.9,186128.9,75674.7,290258.2,33712.2,13417.7,136525,85134.6,28908,174686.9,326921.1,84314,133277.8,170881.1,NA,74318.6,1131685,123709.9,NA,98449
9/22/2015,5702940,1226352,2063370,3430411,1770461,819367.3,419705.6,534627.6,1643228,582962.3,130972.6,529530.4,253511.3,653707.6,285999.1,100200.5,1557965,950124.8,302966.9,280130.8,287166.2,489415.8,355025.7,535948.5,269278.6,511220.9,149707.1,138160.2,248553.9,17396.4,1293637,663505.8,159866.1,351667.8,487027.6,254097.6,275049.3,335371.9,292203.3,361354.7,194713.1,87504.3,161039.9,604470.7,165814.8,653671,164026.4,266018.8,145318.3,278288.1,224732.3,177481.2,136143.1,136741.1,70443.7,181074.5,329521.7,132824.8,133807.8,35533.3,73643.1,33462.3,355385.6,33933.1,64067.8,91101,350488.7,68030,118867.9,93036.4,71609.9,94126.7,142436.3,67988.6,33180.2,39576.5,56217.8,44066.5,65863,86336.2,31747.8,267179.4,83453.2,190257.9,306794.5,88251.7,519303.9,30104.8,19386.5,158477.2,101319.8,25213.7,205066.8,321054.8,170208.7,98227.6,299504,NA,79712.7,1591713,148602.5,NA,105635.5
9/23/2015,4077924,752387.4,1203285,2034010,955386,747776.7,314165.4,473976.3,1010488,391971.3,92900.8,342277.3,334396.4,406259.3,183540.2,133249.3,841468.6,675696.3,193958.6,275587.1,201902.9,393226.9,322963.4,388639.3,197186.1,369702.4,95073.2,91859,189372.7,16604.3,492419.2,506164.6,300647.1,337703.7,530145.9,244883.7,372622.5,208788.8,248612.1,226943.4,272962.6,86121.1,99589.7,611242.9,198172.3,433267.9,127946.9,212956.2,127931.1,173367.9,93279.3,93769.6,70127.9,142931.9,58657.3,153184.9,225517.5,153019.6,122453.5,39592.7,47734.5,64629.4,283881.6,16121.6,37624.7,185036.3,309251.3,51994,94670.7,69583.2,31299.7,75922.9,58644.4,44809.4,35310.9,31736.8,80877.9,27939,57907,61339.7,18503.7,107983.3,61659.4,93658.9,250517.1,102601,339163.8,31971.2,26460.9,203518.2,82064.9,14890.3,161000.3,244845.1,76992.9,93277.8,199163.3,NA,39689.3,919299.4,140511.6,NA,64176
9/24/2015,5717972,1219526,1854074,2717836,1256027,925856.6,374900.8,897223.6,2134439,608998.6,221686.4,375186.4,285525.3,504176.5,221175.1,190257.4,1383836,895682,407082.6,549375.1,394826.8,581160.9,505759,715743.9,253880.7,296050.7,109391.3,141871.4,102559.6,18960.2,777498.9,756997.4,192531.1,495912.4,549479.3,307955.9,229743.4,367555.2,289469.8,228553.8,319927,66075.9,189525.8,641158.8,144959.4,422477.3,108645.6,271434.5,121883.1,247115.5,202233.1,201346.9,99468.6,306834.8,62055.9,146460.7,451989.3,143163.9,157461.7,39278.2,43428.6,57001.7,326588.4,30037.2,37425.8,118990.3,197758.9,70240.7,106831.1,92136.7,49175.7,111921.4,189280.1,64480.3,37221.8,29166.9,62470.2,34022.7,117747.4,100276.8,20488.2,236768.6,144391.4,172383.6,395177.7,120421.6,422557.2,23726.7,13771.5,263651.8,61362,24558.6,111043.4,324017.8,98049.2,90547.1,218636.5,NA,110048.3,1389869,192965.9,NA,189694.1
9/25/2015,6475232,1301799,2144170,2726096,1569701,842524.6,457938.7,979856.8,1972743,747574.3,219888.7,312222.7,269344.3,737406.2,223413.3,225567.7,1618661,987454.4,267951.6,445975.6,421302,619879.5,414565.4,623091.8,206546.2,357325.6,104686.3,180082.7,160768.8,9660.2,967783.6,945918.7,330951.9,432969.7,760293.6,387851.4,215529.1,455482.9,258113.1,514551.8,257734,50650,116863.6,476069.4,195699.8,306931.8,102514.1,213720.5,98974.4,222083.4,156695,116374.4,113846,157420.8,45567.1,153055,235911.6,160784.2,185368.5,28116.6,45073.9,43506.7,385071.8,38999.6,35947.9,195300.7,229394.1,58327.8,100615,130840.7,31234.2,72459.2,139838.4,96484.4,36751.6,27015.3,39285.9,57405.6,76637.3,128946.2,39807.2,249164.8,76610.1,213855,329312.3,92067.5,303386.6,20071.1,18497.2,215717.1,70627.4,30936.3,131553.4,352032.7,143455.8,130201.4,175686.4,NA,94656.3,1345729,106594.7,NA,113391.9
9/28/2015,5894814,1203981,2746888,3688601,1494367,1223979,432472.8,700562.7,1711443,955282.4,231238.4,278314.9,367845.3,1002497,241350.7,118527.7,2299583,1237173,499262.6,491371.4,505913.5,651982.1,611867.5,622279.7,200133.3,396386.9,163658.4,145483.4,235941.4,9512,1347387,1389050,306170.3,432689.9,1433248,381277.1,266416.1,402609.9,429392.1,611891.7,354751.4,64655.5,123124.3,540993.9,175829.4,284698.1,106508.7,150062.6,108266.4,385486.6,169810.1,153672.9,123261.8,180897.1,57736.3,144376.3,223494.7,155457.4,182423,55622,41735.4,34425.7,405146.6,45507.9,40882.3,133523.9,250644.8,127440.1,98443.2,120519.8,44745.6,113377.1,189462.6,54166.8,52975.7,46476,111830.1,75729.3,136485.8,122259.6,48915.9,337018.8,76018.3,338765.4,287939.4,113394.7,377016.8,41281.9,17414.7,301911,59830.4,39845.9,148744.2,298403.9,88868,157065.9,186687.8,NA,476554.1,1872034,136261.6,NA,645453.3
9/29/2015,8114467,1421632,2230472,3710948,1318742,994687.3,523508.7,697243.7,1717476,823042.6,224297.4,249401.8,360507,842913.1,373311,167440.6,1772525,924436.3,428616.4,574821.2,350812.6,522853.1,674346.6,514242.5,149583.6,383817.5,155411.9,161409.4,218607.1,11648.1,1072925,702555.9,221409.4,368003.5,741534.9,350333.1,311604.1,369166.9,249425.7,555727.6,268814.9,90120.5,127607,459908.3,149523.5,207400.8,177711.8,197131,116469.7,471454.9,235434.9,150356.3,110913.5,171614.1,63941.4,190854.2,223616.2,175898.8,171406.4,49096.5,75471.8,37126.8,442591.2,46208.5,52688.7,148827.4,245489.8,116378.5,137123.7,133380.9,48884.7,105517.7,175592,79543.1,47334.5,48088,80504,55648.4,97238.3,141160.8,41506.1,260274.1,91301.3,349497.6,289071.6,117324,293659.6,47449.6,19538.7,215778.4,53445.5,30931.9,239353.3,333486.8,94462.4,132765.6,242931.9,NA,227109.3,1378544,114316.2,NA,414090.1
9/30/2015,7313056,1540733,2036829,3226149,1681545,1233890,552809.9,840482.8,1733661,684288.4,339974.8,298418.9,367632.2,855265.6,422949.1,164909.5,1553053,1215574,385767.9,544736.5,449003.9,553070.6,586967.3,687290.8,218012,296762.3,110214.6,214173.6,163933.1,9820.9,847982.9,974808,347378.3,420938.3,674824,289317.4,340219.9,322195.1,328765.5,460188.4,220647.5,93913.9,187155.8,361969.2,161256.5,198201.7,282345,166968,95758.6,312735.5,241503.6,143261.6,139363.6,251149.3,54658.2,112123.9,277191.7,256328,172117.8,71802.2,70534,70227.4,468211.9,61074,69081.4,129916.6,279698.7,149421.3,108812.4,208036.3,59830.9,111763.5,203068.5,72725.1,51538.1,65335.1,85637.9,67297.8,90950.2,286484.5,47701.2,350719.6,101815,343271.4,330013.1,113847.5,610172.9,51367.5,31791.9,175051.1,72504.8,41254.5,219299.9,335888.7,137755.1,123037.4,922639.9,NA,141942.3,1461503,215323.4,NA,214726
10/1/2015,6930272,1268762,1939921,2624455,1356945,889222.8,474401.9,694046.1,1806472,679323.7,292725.4,282425.3,382419.9,647874.4,301080.6,98734.5,1306911,1101402,551748.8,552693.9,484195.1,482990.1,430741.8,509546.2,229116.1,262010.9,119198.9,178274.3,229006,9646.1,824056.6,1012542,198180.1,555134.6,407456.6,263306,243634.9,361424.4,256873.8,751509.4,177794.3,62952.7,223931.9,411074.8,195573.7,217999.3,329320.7,203812.2,100468.4,403159.6,236075.6,128661.8,192831.8,214969.1,44077.9,134886.3,313886.4,211220.3,146744.3,141289.4,395665.4,57164.8,289219.8,50101,71362.4,120118.4,160433.1,149421.4,88063.3,193003.3,48525.3,86408.9,164131.7,61389,29705.6,66060.1,106969.7,49873.3,106704.4,242167,49119.2,279468.2,156521.5,333908,396619.7,80833.2,354495.2,43766.4,18161,155041.6,76715.9,37582.1,124698.9,315229.9,90533.8,136022.3,356363.8,NA,92962.8,1134195,112849,NA,121117.5
10/2/2015,6346141,1879154,2398107,3437162,1579504,840203.1,483202.6,895306.8,2248654,689940.4,235781.1,281768.3,374238.6,673844.2,245154.3,182867.9,1849630,1075436,443725.1,426419.5,395686.3,519514.4,476470,717565.9,156559.3,396269.3,134329.4,218818.2,324066.5,12777.7,855205.3,945477.6,559531.2,771762.8,544973.6,292114.7,152903,395365.6,211897.6,503700.8,183122.6,104630.3,180243.4,888015.1,200608.9,210919.4,190073.4,150085.9,115783.7,330904.1,192984.8,139978.4,110628.2,188701.5,57523.2,179599.9,256062.8,184692.9,324035.8,80749.9,226977.3,40020,449391.8,43453.4,70941.8,103596.6,310623.8,151912.2,65076.3,294041.4,37079,85297.5,150540.8,92167.1,18639.4,45822.7,114698.6,47249,110617.3,177822.6,38975.4,229149.3,151449.2,557542.8,298148.6,105758.4,468236.8,61017.3,22579.3,166995.5,67704.1,34422.1,282040.9,347838.2,80821.9,152156.6,188700.4,NA,132394.9,1658854,83051.9,NA,195446.1
10/5/2015,5733975,1599097,1837579,2555563,1263952,1085399,544785.1,806398.8,2326233,574337,306256.3,360353.4,335330.4,626102,199610,87074.9,1441789,911780.9,380893.4,478640.6,339856.4,481756.9,469801,557357.2,138676.5,268584.6,99440.9,157506.6,177217.1,13920.8,774294.7,732628.4,354911.8,1105565,434106.5,272848.9,177763.3,451975.8,351735.9,467354.1,456227.5,162519.2,159107.1,557856.1,184705.9,286323.5,132044.8,169628,190065.3,302639.6,152076.3,179846.8,156134.4,191994.1,38353.9,131313.2,272261.7,204563.1,152330.2,100698.8,249657.1,19967.4,235364.3,30849.4,65546.6,99905.9,181116.2,80934.2,92787.1,152370.6,49900.6,115114.6,91137.6,60712.8,28602,118569.1,132855.4,51049.4,113600.6,143612.8,43273.9,181147.9,125753.4,311768.9,351548.6,180662.3,376647,87359.6,20634.3,151272.5,49376.5,36783.1,235888.6,309284.6,71825.8,167900.7,236412.8,NA,75816.3,1148540,84993.3,NA,103813.1
10/6/2015,5416246,1287796,2456928,2091725,1445036,1123748,690769.2,944281.1,2259215,572421.1,290866,354619.3,315406,678940.9,238884.8,109834.1,1449454,1252640,257628.4,1338733,291076.8,330824.6,317946.3,584413.3,158843.5,388029.6,85857.2,155753.3,107905.7,15912.5,1189526,517292.9,328228.4,932195.7,515329.7,211508.5,146762.6,489326,206985.2,2396647,204430.1,74786.2,143439.3,478631.1,120815.8,238393.9,210994.6,141155.3,136154.6,232433.9,184881.7,99561.8,134743.2,149933,43073.5,110398.8,340684.5,205932.7,119473,139330.5,221359.4,33044.5,326244.1,22867.1,80404.9,157429.1,332802.6,83959.6,106108,164318.4,22688.2,109371.3,96573.4,68654.5,63009.1,76552.6,100393.6,56475.2,116196.8,84670.6,40675.8,284347.5,124008.8,811109.8,1183700,103150.3,507374.1,39611.3,19613.8,149843.1,62616,22842.2,131143.6,398057.7,90828.6,119039.1,213441.8,NA,63560.8,1437630,66453.3,NA,115322.9
10/7/2015,5165371,1291021,2043483,2225798,1478968,1185700,655654.3,817415.6,1331842,490026.2,200448.6,1161887,346985.1,1169074,223828,127099.4,1239916,1583846,274599.5,438977.9,359151.2,475838,338186,506732.8,149153.6,291655.7,80715.6,143387.4,119736.5,14547.1,972200.4,623889.2,400455.2,780292.4,607052.1,214395.1,194711.6,294654.7,267926.8,492876.1,169931.4,81577.1,192193.8,992266.8,243471.1,217086.1,178191,167006.9,155844.9,293942.3,176818.9,122952.8,179865.5,205807,64044.2,187162.5,296071.5,136372.5,177461.8,82607.1,2146626,32814.7,345161.8,28854.8,68451.3,107902.3,574634.9,162435.3,93568.1,122350.6,33524.5,76477.3,92605.8,54401.3,31197.1,54812.8,86331.3,50901.7,179512.8,75946.3,37779.4,285094.4,96877.7,315842.8,477902.3,102451.1,409475.6,54596.5,16199.1,101906.1,72712.3,41790.4,236092.1,362155.9,106598.4,158488.9,284260.1,NA,63956.4,1339397,78728.8,NA,98893.7
10/8/2015,6762815,1588682,2482855,2502476,1302799,896629.7,461586.8,625313.3,4713018,780832.6,297283.9,374007.8,356686.3,984562.4,293006.6,140018.9,1177682,1382352,223977.6,478378.2,327757.8,403874.9,338105.4,493684.6,125859.8,292889.7,108100.3,180642,117109.3,17495.1,708556.5,560615.8,450109.1,632461.8,405780.1,273416.3,244400.8,279859.9,177352.3,484276.6,165109.4,84495.8,131747.2,784210.2,161045.9,247836.9,145989.6,93408.4,71121.3,1164880,264595.8,108773.2,130104.6,137507.4,47122.4,147870.2,259807.6,104479.9,104968.1,49545.4,192743.1,42924.9,353628.8,22358.4,51601.4,101789.3,427496.9,160351.7,75581.6,105540.2,28447.9,126948.6,77633.3,69444,28668.9,33554.8,98271.1,54528,77695.6,149455,25336.8,147315.6,77741.8,320579.2,596134,84905.5,329273.9,38005.2,30853.9,166010.7,100520.3,25663.2,163129.3,260214.9,120836.6,98550.8,165449.7,NA,94299.6,1384467,88437.8,NA,123807.9
10/9/2015,5879935,1348881,1902507,1864388,1076110,778688.8,557137.6,617700.9,2557459,575973.9,275244.1,314442.5,569888.3,460902.1,189104.6,81880.2,867427.3,1363246,218394.1,402492.1,291597,476544.1,279418.5,513352.4,123730.3,204603.1,115452.9,186999.8,116852.8,16773.9,1099026,550646.3,421828.3,427385.6,450079.9,201370,219875.3,303178,231948.1,311682.4,218831.1,65759.1,209473.1,409619.7,277932.5,242858.8,460374.6,78684.9,108307.5,427427.6,153260.8,126401.4,146771.8,220608.1,45196.9,138164,245318.3,113267.8,106569.8,82811.1,121462.9,16099.8,312969.5,27064.5,53533.2,129270.9,239633.3,127435.6,59162.3,160215,27699.1,97643.1,89680.6,50429.8,22199.4,28924.1,56004,24456.2,137916.6,80513.8,38691.9,103876.8,85468.4,167801.5,262358.9,72094.1,702744.6,28875.1,24344.6,129469.4,70615,15772.2,175867.7,631534.4,156760.3,80986.8,191832.6,NA,84901.1,1059538,49262.1,NA,125377.8
10/12/2015,3410102,926760.6,1519754,1732923,899824.6,604125.6,455093.2,404510.4,1434988,529411,149486.3,227751.9,184496.5,838500.5,127202.8,44924.1,885014.6,838300,138073.7,283441.8,208899.1,389150.9,211700.3,399085.1,144520.1,209831.1,107647.1,89458,177935.7,14581.3,980100.4,807230.2,255248.5,406744.9,685375.1,169396.1,246606.1,180473.1,133394.4,151753.3,153372.8,81003.1,97323.1,348691.2,278683.8,191518.1,231454.3,52500.6,74683.3,240740.4,115940.9,67082,143907.1,191111.6,32847.7,71842.3,272018.8,117751.8,81374.7,56492.7,84339.4,11799.1,188094.6,15184.5,30827.9,130406.1,125600.2,131881.6,57536.8,75206.7,24154,110189.1,140206.2,59112.3,28499.1,21925.1,65003.7,25258.4,86727.7,62334.4,20336.2,81674.4,40486.8,118100.7,211223.6,61810.4,497959.9,20528,13984.5,242359.1,60188.9,31526.2,132775.1,351201.8,145334.6,92383.7,182581.7,NA,70708.7,823744.1,66783.6,NA,138662.4
